SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
,2023-11-28,"Delve into the shadows of the big city, explore ancient, secret tombs and hunt for treasure in the newest Zen Original Pack. Hone your pinball skills with updated graphics, gorgeous digital displays replacing the Dot Matrix and climb to the top of the leaderboards. Curse of the Mummy: With the last rays of the setting sun beating on your back, you stand before the last of the Lost Pyramids. As a daring archeologist, defeat the Cursed Mummy and discover the secrets of the mysterious tomb! Pinball Noir: A down-on-his-luck private detective. A police force controlled by the mob. A beautiful femme fatale. Step onto the streets of a dimly lit 1940s American city where the only things keeping you above ground are your keen wit and your trusty aim. Sky Pirates: Treasures of the Clouds: Hoist the Jolly Roger n' fire the cannons! C'mon, salty dogs! 'Tis the season to make a fortune sailin' the Seven Skies! Grab the wheel and fly yer very own airship, the Manragoth!",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2514/rGEFijDFJOJKq5zQDYurwJOu.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXSECRETK,,66%,,Simulation,3.74,https://image.api.playstation.com/vulcan/ap/rnd/202301/2514/rGEFijDFJOJKq5zQDYurwJOu.png,,Pinball FX - Secrets & Shadows Pack,USD,Zen Studios,2023-02-16,pinball-fx--secrets--shadows-pack-ps4&ps5-us,,1,14.99,,5.09,1
,2023-11-28,"The Force™ will be with you, always, in Star Wars™ Pinball Collection 1! This special pack brings together 10 incredible digital pinball tables set in the Star Wars universe for one low price. Each Star Wars™ Pinball table is lovingly crafted, featuring tons of exciting details and elements that no Star Wars fan will want to miss out on! Star Wars™ Pinball Collection 1 features the following tables: o Star Wars™: Episode V: - The Empire Strikes Back™ o Star Wars™: The Clone Wars™ o Boba Fett o Darth Vader o Star Wars™: Episode VI: - Return of the Jedi™ o Star Wars™: Starfighter Assault o Han Solo o Droids™ o Star Wars™: Episode IV: - A New Hope™ o Star Wars™ Pinball: Masters of the Force",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2313/MabpCpPiR9dq7FDKtXVTQUxb.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXSWCOL1K,,66%,,Simulation,8.15,https://image.api.playstation.com/vulcan/ap/rnd/202301/2313/MabpCpPiR9dq7FDKtXVTQUxb.png,,Pinball FX - Star Wars™? Pinball Collection 1,USD,Zen Studios,2023-02-16,pinball-fx--star-wars-pinball-collection-1-ps4&ps5-us,,1,23.99,,8.15,1
,2023-11-28,"Zen Studios proudly presents 9 Pinball FX tables inspired by Star Wars™ all for one low price. Confront the First Order, secure Death Star plans and find The Child with awesome tables inspired by the latest Star Wars™ films and television. o Star Wars™ Pinball: The Force Awakens™ o Star Wars™ Pinball: Might of the First Order o Star Wars™ Pinball: The Last Jedi o Star Wars™ Pinball: Ahch-To Island o Star Wars™ Pinball: Solo o Star Wars™ Pinball: Calrissian Chronicles o Star Wars™ Pinball: Battle of Mimban o Star Wars™ Pinball: Rogue One™ o Star Wars Rebels™ You might wanna buckle up, baby.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2315/StYPMVjcgohxYv8unppNa1MS.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXSWCOL2K,,66%,,Simulation,7.19,https://image.api.playstation.com/vulcan/ap/rnd/202301/2315/StYPMVjcgohxYv8unppNa1MS.png,,Pinball FX - Star Wars™? Pinball Collection 2,USD,Zen Studios,2023-02-16,pinball-fx--star-wars-pinball-collection-2-ps4&ps5-us,,1,23.99,,8.15,1
,2023-11-28,"Join the adventure and relive the most captivating moments from three timeless blockbuster films in Universal Classics Pinball™. - Go behind the wheel of the DeLorean time machine and help Marty and Doc fix the space-time continuum as they travel through the many eras of Hill Valley on the Back to the Future™ Pinball table. - Take down the terrifying great white shark threatening Amity Island or turn the tides in several thrilling game modes on the Jaws™ Pinball table. - Help E.T. and his friend Elliott contact E.T.’s spacecraft and return to the stars on the E.T. the Extra-Terrestrial™ table. - Leaderboards, score tracking, exciting social features, and more!",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2709/9uQIAyYGIePipCU9rJw1vktL.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXUCP000K,,66%,,Simulation,3.39,https://image.api.playstation.com/vulcan/ap/rnd/202301/2709/9uQIAyYGIePipCU9rJw1vktL.png,,Pinball FX - Universal Classics™? Pinball,USD,Zen Studios,2023-02-16,pinball-fx--universal-classics-pinball-ps4&ps5-us,,1,9.99,,3.39,1
,2023-11-28,Play 9 authentic classics in the Williams™ Pinball Collection 1 as arcade-perfect simulations in their original form or as remastered video game experiences enhanced with animated toys The Williams™ Pinball Collection 1 features the following tables: The Getaway: High Speed II™ Junk Yard™ Medieval Madness™ Black Rose™ Attack from Mars™ Party Zone™ Theatre of Magic™ Safe Cracker™ The Champion Pub™,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2411/HlcNRp0QIq76OHXzSy5zJRoy.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXWPC100K,,66%,,Simulation,8.15,https://image.api.playstation.com/vulcan/ap/rnd/202301/2411/HlcNRp0QIq76OHXzSy5zJRoy.png,,Pinball FX - Williams Pinball Collection 1,USD,Zen Studios,2023-02-16,pinball-fx--williams-pinball-collection-1-ps4&ps5-us,,1,23.99,,8.15,1
,2023-11-28,The Williams™ Pinball Collection 2 features the following tables: White Water™ Red and Ted's Road Show™ Hurricane™ Cirqus Voltaire™ Tales of the Arabian Nights™ No Good Gofers™ Funhouse™ Space Station™ Dr. Dude and his Excellent Ray™,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2413/w0W6XEovSiLZUcTnYKu5vbxE.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXWPC200K,,66%,,Simulation,8.15,https://image.api.playstation.com/vulcan/ap/rnd/202301/2413/w0W6XEovSiLZUcTnYKu5vbxE.png,,Pinball FX - Williams Pinball Collection 2,USD,Zen Studios,2023-02-16,pinball-fx--williams-pinball-collection-2-ps4&ps5-us,,1,23.99,,8.15,1
,2023-11-28,"Travel the United States and work your way up to the finals to be named World Champion! Juggle and dribble your ball, take aim, and score to pave your way to victory. Table Goals: - Shoot the ball past the goalie to score a goal for big points - Hurry up after your 4th goal to get a TV Award - Watch as your shots spin the giant soccer ball - Battle 15 World Cup teams in Multiball and climb the ranks - Win in the final match and earn the title of World Champion!",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2513/PI6qkOkV19qUJjs2isMnkgj9.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXWCS000K,,66%,,Simulation,3.39,https://image.api.playstation.com/vulcan/ap/rnd/202301/2513/PI6qkOkV19qUJjs2isMnkgj9.png,,Pinball FX - Williams Pinball: World Cup Soccer,USD,Zen Studios,2023-02-16,pinball-fx--williams-pinball-world-cup-soccer-ps4&ps5-us,,1,9.99,,3.39,1
,2023-11-28,"Zen Originals Collection 1 brings together another exciting mix of original digital pinball tables for Pinball FX for one low price. Collection 1 features a blend of classic and new tables, all original creations by the talented pinball wizards at Zen. Features the following tables: CastleStorm Secrets of the Deep Rome Biolab Pasha Son of Zeus Adventure Land",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2414/O6zcAU9kOUB91BYToSqdnoD0.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP4042-PPSA08755_00-PINBALLFXZEN100K,,66%,,Simulation,3.99,https://image.api.playstation.com/vulcan/ap/rnd/202301/2414/O6zcAU9kOUB91BYToSqdnoD0.png,,Pinball FX - Zen Originals Collection 1,USD,Zen Studios,2023-02-16,pinball-fx--zen-originals-collection-1-ps4&ps5-us,,1,15.99,,5.43,1
,2023-11-28,"This edition includes the 385 tracks in the Theatrhythm Final Bar Line core game and adds 27 “special music tracks,” plus the 93 tracks from popular Square Enix games included in Season Passes 1, 2 and 3 for the ultimate Square Enix music experience. There are an astounding total of 505 tracks to enjoy! Set content (505 tracks) ?Theatrhythm Final Bar Line core game (385 tracks) ?Special music tracks (27 tracks) Featuring “Eyes On Me”, “Melodies Of Life ?Final Fantasy”, “Zanarkand”, “Band: A Long Fall” and more. ?Season Pass 1 (total of 30 tracks) SaGa Pack (7 tracks) LIVE A LIVE Pack (4 tracks) The World Ends with You Pack (6 tracks) NieR Pack (5 tracks) SaGa Pack Vol. 2 (8 tracks) ?Season Pass 2 (total of 30 tracks) NieR Pack Vol. 2 (6 tracks) CHRONO Pack (6 tracks) CHRONO Pack Vol. 2 (6 tracks) Mana Pack (7 tracks) OCTOPATH TRAVELER Pack (5 tracks) ?Season Pass 3 (total of 33 tracks) SaGa Pack Vol. 3 (7 tracks) Mana Pack Vol. 2 (6 tracks) Xenogears Pack (3 tracks) BRAVELY DEFAULT Pack (6 tracks) FINAL FANTASY XVI Pack (11 tracks) *Please be careful to avoid making a duplicate purchase with the Theatrhythm Final Bar Line Digital Deluxe Edition, a different set that also includes the Theatrhythm Final Bar Line main game and some of the same additional content (25 special tracks + Season Pass 1) . *An internet connection is required to obtain the special tracks and Season Passes 1,2 and 3. *The various packs of music tracks included in the Season Passes will be made available in order at approximately 2 to 3 week intervals after release of the Theatrhythm Final Bar Line core game. *See the Theatrhythm Final Bar Line official website for the full music track release schedule.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202208/2209/WvZRSt2HuXEMf9dNJyMIm0On.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0082-CUSA32852_00-TFBLPDDE00000000,,40%,,Music/Rhythm,59.99,https://image.api.playstation.com/vulcan/ap/rnd/202208/2209/WvZRSt2HuXEMf9dNJyMIm0On.png,,THEATRHYTHM FINAL BAR LINE Premium Digital Deluxe Edition,USD,SQUARE ENIX CO. LTD.,2023-02-16,theatrhythm-final-bar-line-premium-digital-deluxe-edition-ps4-us,,0,99.99,,59.99,1
,2023-11-28,This pack includes: -Thestral Mount -Dark Arts Cosmetic Set -Dark Arts Battle Arena,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/1300/rWbsg6FepgKiilEUoBc0fJBO.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP1018-PPSA01593_00-STOR01ALLP00R0VP,,40%,,Unique,11.99,https://image.api.playstation.com/vulcan/ap/rnd/202301/1300/rWbsg6FepgKiilEUoBc0fJBO.png,,Hogwarts Legacy: Dark Arts Pack,USD,Warner Bros. Interactive,2023-02-10,hogwarts-legacy-dark-arts-pack-ps4&ps5-us,,1,19.99,,11.99,1
,2023-11-28,"Experience survival horror like never before in this bundle containing the definitive versions of Resident Evil 7 biohazard and Resident Evil Village. With detailed graphics, intense first-person action and masterful storytelling, the terror has never felt more real in this heart-pounding narrative of family tragedy. This pack includes the following content: • Resident Evil 7 biohazard Gold Edition • Not A Hero • Resident Evil Village Gold Edition • Resident Evil Village • Winters' Expansion additional content • Resident Evil Re:Verse • Trauma Pack • Resident Evil Village VR Mode The Resident Evil Village VR Mode for PlayStation®VR2 will be available on 2/22/2023 as a free DLC. This will unlock the option to play the main story mode for Resident Evil Village in VR at no extra cost. Resident Evil Re:Verse is an online-only multiplayer title that requires a PlayStation® Plus account in order to play. Details of the operational period for Resident Evil Re:Verse, including commencement of availability and any potential announcements relating to the end of service, can be found on the official website: https://www.residentevil.com/reverse/ Please note that, depending on the timing of your purchase of Resident Evil Village, Resident Evil Re:Verse may already no longer be available, and/or the title may become available through other means in the future. Resident Evil Village: Voice: English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish Screen Languages: Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico) Please be aware that Chinese, Korean and Thai are not included in Resident Evil Village. Resident Evil Re:Verse: Voice: English Screen Languages: Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish, Thai Resident Evil 7 biohazard: Voice: English, French (France), German, Italian, Japanese, Spanish Screen Languages: Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Thai",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2006/4awSHeidkc4MhWt7J98SIcRj.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0102-PPSA01556_00-RE7VILLAGECOMPGE,,63%,,"Action, Horror",29.59,https://image.api.playstation.com/vulcan/ap/rnd/202301/2006/4awSHeidkc4MhWt7J98SIcRj.png,,Resident Evil 7 Gold Edition & Village Gold Edition PS4 & PS5,USD,"Capcom U.S.A., Inc.",2023-02-03,resident-evil-7-gold-edition--village-gold-edition-ps4--ps5-ps4&ps5-us,,1,79.99,,29.59,1
,2023-11-28,"“Gory, Glory, Hallelujah! Celebrate the release of more bloody content from the grooviest TV series, Ash vs Evil Dead!” ? New Survivor: Ruby Knowby: A leader whose weapon damage increases with every evil unit killed, Ruby is a survivor who is no stranger to dark forces. As a Dark One herself, she regenerates health by absorbing the souls of evil units that die within her aura, and can increase the amount of fear it takes before she can become possessed. Her skills allow her to take less damage after being possessed and restore more health. Her deadly blast of collected souls damages evil units within range and heals Survivors nearby. New outfits for our heroes and Demon: (With Splatter Royale incorporated) ? Ash: Party Animal Outfit ? Kelly: Scourge of Evil Outfit ? Pablo: Fish n Chips Outfit ? Puppeteer Demon Class: King of the White Frost Outfit",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202301/2313/77GTtxYRhUvYrzpG0vHHfmBQ.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP6856-CUSA27709_00-EVILDEADNEWAGEBU,,50%,,Action,4.99,https://image.api.playstation.com/vulcan/ap/rnd/202301/2313/77GTtxYRhUvYrzpG0vHHfmBQ.png,,Evil Dead: The Game - Immortal Power Bundle,USD,"Saber Interactive, Inc",2023-02-02,evil-dead-the-game--immortal-power-bundle-ps5-us,,1,9.99,,4.99,0
,2023-11-28,"Deadpool, everyone's favorite merc with a mouth, teams up with the Midnight Suns to tear evil a new one! Add Deadpool to your roster and take on a fresh set of story missions featuring undead enemies and plenty of fourth-wall-shattering asides. Hydra forces are closing in on an artifact brimming with ancient power, which just so happens to be on Deadpool's shopping list for his mysterious benefactor. The Midnight Suns are forced to step in and put a stop to any supernatural shenanigans before things get out of hand—which is all but guaranteed whenever Wade Wilson's involved. With his twin pistols, oh-so-pointy katanas, and endless supply of witty banter, Deadpool's prowess on the battlefield is the bane of all his enemies (and even some of his allies, who just don't appreciate a sophisticated sense of humor). Join forces with the wisecracking merc and lay waste to new threats in this exciting chapter of DLC (Deadpool Loves Chimichangas)! This content requires Marvel's Midnight Suns to play and is included with Legendary Edition and the Season Pass. Features: - New Hero: Deadpool, an in-your-face damage dealer wielding 10 unique Hero Abilities - New Story Missions: Fight a host of fresh enemy types across challenging new encounters - New Abbey Upgrade: Deadpool's Food Truck - 3 Additional Hero Skin, 7 Abbey Outfits, and 3 Swimsuits for Deadpool",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202212/1705/rDvDGcfGGAabVCTA52MttFRc.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP1001-PPSA02621_00-CODADLC100000000,https://www.youtube.com/watch?v=QFGohawKKNE,33%,,Strategy,10.04,https://image.api.playstation.com/vulcan/ap/rnd/202212/1705/rDvDGcfGGAabVCTA52MttFRc.png,,"Marvel's Midnight Suns - The Good, the Bad, and the Undead for PS5™",USD,2K,2023-01-26,marvels-midnight-suns--the-good-the-bad-and-the-undead-for-ps5-ps5-us,,1,14.99,,10.04,0
,2023-11-28,"Take down the undead in style with the Explorer Weapon Skin Pack, featuring four high-quality, ornate weapon skins, one for each weapon: • Le Clairon Bullpup Rifle • Mini-21 Scout Rifle • S890 Shorty Compact Shotgun • TMP5 SMG",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202108/2710/Ibg17gNMPip9KMpgXr8x6ZOj.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP6856-PPSA05424_00-WWZEXPLORER000US,,40%,,"Action, Shooter",4.19,https://image.api.playstation.com/vulcan/ap/rnd/202108/2710/Ibg17gNMPip9KMpgXr8x6ZOj.png,,World War Z: Aftermath - Explorer Weapon Skins Pack,USD,"Saber Interactive, Inc",2023-01-24,world-war-z-aftermath--explorer-weapon-skins-pack-ps5-us,,1,6.99,,4.19,0
,2023-11-28,"Add unique flair to your zombie slaying arsenal with the Raven Weapon Skins Pack, featuring 4 premium raven-themed skins, one for each weapon. • Machine Pistol Geist 17MP • Light Automatic Weapon Paladin LMG • Special SMG SR Smerch • Assault Shotgun Taiga-12",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202211/0214/oKZpxvawVdetSWtcRcVtJgHO.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP2746-CUSA14046_00-DLCRAVEN00000000,,30%,,"Action, Shooter",3.49,https://image.api.playstation.com/vulcan/ap/rnd/202211/0214/oKZpxvawVdetSWtcRcVtJgHO.png,,World War Z: Aftermath - Raven Weapons Skin Pack,USD,Mad Dog Games LLC,2023-01-24,world-war-z-aftermath--raven-weapons-skin-pack-ps4-us,,0,4.99,,3.49,1
,2023-11-28,"Add unique flair to your zombie slaying arsenal with the Raven Weapon Skins Pack, featuring 4 premium raven-themed skins, one for each weapon. • Machine Pistol Geist 17MP • Light Automatic Weapon Paladin LMG • Special SMG SR Smerch • Assault Shotgun Taiga-12",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202211/0214/oKZpxvawVdetSWtcRcVtJgHO.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP6856-PPSA05424_00-DLCRAVEN00000000,,30%,,"Action, Shooter",3.49,https://image.api.playstation.com/vulcan/ap/rnd/202211/0214/oKZpxvawVdetSWtcRcVtJgHO.png,,World War Z: Aftermath - Raven Weapons Skin Pack,USD,"Saber Interactive, Inc",2023-01-24,world-war-z-aftermath--raven-weapons-skin-pack-ps5-us,,1,4.99,,3.49,0
,2023-11-28,Get up close and personal to make a stand against the undead. The Zeke Hunter Pack includes the unique Sledgehammer and Dual Cleavers melee weapons. Slice and dice the zombie horde with Dual Cleavers. Signature strikes deal 100% more damage and can hit 1 additional target within range. Killing 5 zombies in rapid succession fully restores your melee stamina. Bring a two-handed dose of pain against the zeke with the Sledgehammer. Signature strikes deal 100% more damage and push enemies back further. Killing a special zombie with this weapon provides immunity from all negative status effects related to special zombies for 3 seconds.,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202108/2710/tvxlMPiGYKHbEd2KG43kzKv6.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP6856-PPSA05424_00-WWZZEKEDLC0000US,,40%,,"Action, Shooter",4.19,https://image.api.playstation.com/vulcan/ap/rnd/202108/2710/tvxlMPiGYKHbEd2KG43kzKv6.png,,World War Z: Aftermath - Zeke Hunter Weapons Pack,USD,"Saber Interactive, Inc",2023-01-24,world-war-z-aftermath--zeke-hunter-weapons-pack-ps5-us,,1,6.99,,4.19,0
,2023-11-28,"*This product does not include the main Forspoken game. *The contents of this product are also included in the Forspoken Digital Deluxe Edition. The Digital Deluxe Upgrade on PS5™? includes: • Forspoken Mini Artbook (Digital Download) • Forspoken Mini Soundtrack (Digital Download) • Prequel Story DLC ‘Forspoken: In Tanta We Trust’ • Rare Resource Kit Forspoken follows the journey of Frey, a young New Yorker transported to the beautiful and cruel land of Athia. In search of a way home, Frey must use her newfound magical abilities to traverse sprawling landscapes and battle monstrous creatures. A Beautiful and Cruel Open-World - Explore the sprawling realms of Athia, a striking land of remarkable vistas and otherworldly creatures brought to life through stunning graphics and cutting-edge technology. Customizable Arsenal of Spells - Take on twisted monsters in magical combat with a wide range of powerful abilities catering to a variety of playstyles – from fast-paced and exhilarating to strategic and methodical. Intuitive, Magic-Enhanced Parkour - Scale walls, vault across canyons, leap from dizzying heights, and dash through vast landscapes. Frey's unique abilities allow her to fluidly traverse the open world with ease.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202210/1306/qjXstn1FbXygi94cL9nBUzdJ.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0082-PPSA03982_00-9744752114489886,,60%,,"Action, Role Playing Games",10,https://image.api.playstation.com/vulcan/ap/rnd/202210/1306/qjXstn1FbXygi94cL9nBUzdJ.png,,Forspoken Digital Deluxe Upgrade,USD,SQUARE ENIX CO. LTD.,2023-01-24,forspoken-digital-deluxe-upgrade-ps5-us,,1,25,,10,0
,2023-11-28,"The Dakar Desert Rally - Season Pass includes 2 immediate day one vehicle unlocks - The DAF Truck Turbo-Twin and the Peugeot 405 Turbo 16 as well as 5 future DLC packs with new vehicles, a new map, and 2 new Rally Events all at a discounted rate.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202207/2618/n84aDJ4siaVbXgjAn3DYTiaY.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP6856-PPSA05827_00-DDRSEASONPASSPS5,,35%,,Driving/Racing,19.49,https://image.api.playstation.com/vulcan/ap/rnd/202207/2618/n84aDJ4siaVbXgjAn3DYTiaY.png,,Dakar Desert Rally - Season Pass,USD,"Saber Interactive, Inc",2023-01-20,dakar-desert-rally--season-pass-ps5-us,,1,29.99,,19.49,0
,2023-11-28,This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. Includes Monster Hunter Rise and the Deluxe Kit content in one package! Main game "Monster Hunter Rise" - "Kamurai" Hunter layered armor set - "Fish Collar" Palico layered armor piece - "Shuriken Collar" Palamute layered armor piece - "Jump" gesture set - Samurai pose set - "Kabuki" face paint - "Izuchi Tail" hairstyle,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202211/1702/6k8UAbDhMZOU9GdlsCB4lvdp.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0102-PPSA08033_00-DELUXEEDITION000,,50%,,"Action, Role Playing Games",24.99,https://image.api.playstation.com/vulcan/ap/rnd/202211/1702/6k8UAbDhMZOU9GdlsCB4lvdp.png,,Monster Hunter Rise Deluxe Edition PS4 & PS5,USD,"Capcom U.S.A., Inc.",2023-01-20,monster-hunter-rise-deluxe-edition-ps4--ps5-ps4&ps5-us,,1,49.99,,24.99,1
,2023-11-28,"The Legendary Edition includes: • Full game • Season Pass (2 original episodes and a new story arc) • Season Pass 2 (3 new story arcs) • 2 Cooking Items that give your character temporary and permanent Stat boosts • Tao Pai Pai Pillar Relive the story of Goku and other Z Fighters in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku, Gohan, Vegeta and others. Explore the new areas and adventures as you advance through the story and form powerful bonds with other heroes from the DRAGON BALL Z universe. • Experience the story of DRAGON BALL Z from epic events to light-hearted side quests, including never-before-seen story moments that answer some burning questions of DRAGON BALL lore for the first time! • Play through iconic DRAGON BALL Z battles on a scale unlike any other. Fight across vast battlefields with destructible environments and experience epic boss battles against the most iconic foes (Raditz, Frieza, Cell, etc.). Increase your power level through RPG mechanics and rise to the challenge! • Don’t just fight as Z Fighters. Live like them! Fish, fly, eat, train, and battle your way through the DRAGON BALL Z sagas, making friends and building relationships with a massive cast of DRAGON BALL characters.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202212/1922/65l30sNfJKjcDVw4wn3bCNox.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0700-PPSA08084_00-DBZKTLGEDITION00,,50%,,"Action, Role Playing Games",59.99,https://image.api.playstation.com/vulcan/ap/rnd/202212/1922/65l30sNfJKjcDVw4wn3bCNox.png,,DRAGON BALL Z: KAKAROT Legendary Edition,USD,Bandai Namco Entertainment America Inc.,2023-01-13,dragon-ball-z-kakarot-legendary-edition-ps4&ps5-us,,1,119.99,,59.99,1
,2023-11-28,"Deepen your DRAGON BALL Z: KAKAROT experience by grabbing the Season Pass which includes 2 original episodes, and one new story!",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202212/1615/SxgRVisAlP3TX0LL5JlueQt1.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0700-PPSA08084_00-DBZKSP0000000000,,50%,,"Action, Adventure, Role Playing Games",12.49,https://image.api.playstation.com/vulcan/ap/rnd/202212/1615/SxgRVisAlP3TX0LL5JlueQt1.png,,DRAGON BALL Z: KAKAROT Season Pass,USD,Bandai Namco Entertainment America Inc.,2023-01-13,dragon-ball-z-kakarot-season-pass-ps4&ps5-us,,1,24.99,,12.49,1
,2023-11-28,"Includes: • Main Game • Additional Scenario: ONE PIECE Reunion of Memories • Adventure Expansion Pack Bonus 100,000 Berries • Deluxe Edition Bonus: Sniper King Outfit Set A new RPG from the hugely popular manga and anime series ONE PIECE, commemorating the 25th anniversary of the series! The famed pirate, Monkey.D.Luffy, better known as Straw Hat Luffy, and his Straw Hat Crew, are sailing across the New World in search of the next island and the next adventure that awaits them. But during their voyage they are caught in a storm and shipwrecked. They find themselves washed up on a lush tropical island surrounded by constantly raging storms... Separated from his crew, Luffy sets off on a grand, new adventure to find his friends and escape the island! Dangerous new enemies, terrifying forces of nature, and more await them! Play as various members of the Straw Hat Crew in a classic RPG set in the world of the popular ONE PIECE anime! *Expansion Pack content will be available after the main game has been cleared. *Adventure Expansion Pack bonus 100,000 Berries will be available upon purchase. *Other content including this product are also available. Take care to not make duplicate purchases.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202209/0619/5ROCRc2HGoqqjx1NBe5lRaVs.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0700-PPSA04996_00-KIZOKAPPLIDX0000,,60%,,"Adventure, Role Playing Games",33.99,https://image.api.playstation.com/vulcan/ap/rnd/202209/0619/5ROCRc2HGoqqjx1NBe5lRaVs.png,,ONE PIECE ODYSSEY Deluxe Edition PS4 & PS5,USD,Bandai Namco Entertainment America Inc.,2023-01-13,one-piece-odyssey-deluxe-edition-ps4--ps5-ps4&ps5-us,,1,84.99,,33.99,1
,2023-11-28,"The next installment in the high-speed 2D action Gunvolt series is finally here with Azure Striker Gunvolt 3. Balancing both an involving story and satisfying gameplay, Gunvolt 3 is the most extravagant entry in the series yet! Play as both new star Kirin and series protagonist Gunvolt as you switch between them on the fly while conquering Gunvolt 3's many stages and bosses. Story Mode+ which keeps the exciting action uninterrupted by the rich story. New to Gunvolt 3 are Image Pulses, collectable summons and equipment called forth from Gunvolt's own memories. Over 150 varieties are available to collect!",2023-11-13,/game/108998,https://image.api.playstation.com/vulcan/ap/rnd/202210/0308/f5WFrqirHPjnYpoqjcczeYHb.png?w=200,4,Playstation,https://store.playstation.com/en-us/product/UP1104-PPSA07216_00-GV3PSAPP00000000,https://www.youtube.com/watch?v=MZjYTwG2_mI,35%,11,Action,19.49,https://image.api.playstation.com/vulcan/ap/rnd/202210/0308/f5WFrqirHPjnYpoqjcczeYHb.png,,Azure Striker GUNVOLT 3,USD,"INTI CREATES CO., LTD.",2022-12-15,azure-striker-gunvolt-3-ps4&ps5-us,,1,29.99,7,19.49,1
