SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
,2023-11-01,"Spooky times call for spooky tactics! Pick up this Soviet Tier VI Premium destroyer and strike from the shadows, or unleash a gunnery storm on your opponents—it's up to you! This bundle includes: - Soviet Tier VI Premium destroyer Ognevoi - 1x Lazarus permanent camouflage - 5 days of Premium Account - 12x Rust Bucket camouflages - 12x Halloween '21 camouflages In case you already have Ognevoi in your collection, you'll receive a compensation of 18,750,000 credits. Some content, such as Boosters, Commander XP, camouflages, etc., only becomes visible upon reaching a specific account level in the game.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/2914/phqrDBo5sGI3oSJPsGVot09Q.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1566-CUSA13687_00-ESP0340000000000,,30%,,"Action, Shooter",559.3,https://image.api.playstation.com/vulcan/ap/rnd/202109/2914/phqrDBo5sGI3oSJPsGVot09Q.png,,World of Warships: Legends — PS4 Back in Red,TRD,Wargaming Group Ltd,2021-10-28,world-of-warships-legends--ps4-back-in-red-ps5-tr,,1,799,,559.3,0
,2023-11-01,"Spooky times call for spooky tactics! Pick up this Soviet Tier VI Premium destroyer and strike from the shadows, or unleash a gunnery storm on your opponents—it's up to you! This bundle includes: - Soviet Tier VI Premium destroyer Ognevoi - 1x Lazarus permanent camouflage - 5 days of Premium Account - 12x Rust Bucket camouflages - 12x Halloween '21 camouflages In case you already have Ognevoi in your collection, you'll receive a compensation of 18,750,000 credits. Some content, such as Boosters, Commander XP, camouflages, etc., only becomes visible upon reaching a specific account level in the game.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/2914/phqrDBo5sGI3oSJPsGVot09Q.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1566-PPSA02218_00-ESP0340000000000,,30%,,"Action, Shooter",559.3,https://image.api.playstation.com/vulcan/ap/rnd/202109/2914/phqrDBo5sGI3oSJPsGVot09Q.png,,World of Warships: Legends — PS5 Back in Red,TRD,Wargaming Group Ltd,2021-10-28,world-of-warships-legends--ps5-back-in-red-ps5-tr,,1,799,,559.3,0
,2023-11-01,"DISTRAINT: Deluxe Edition is a 2D psychological horror adventure game that tells the story of Price, a young man who seizes an old woman’s apartment. After seizing her home, his humanity is now gone. So begins his tale of regrets… Creep your way through different locations, learning the backstory of Price and his motivations that led him down this dark path. Progress through the somber story by solving light puzzles across a variety of different scenarios and settings! Features: * Side scrolling 2D art with dynamic hand drawn graphics * Atmospheric music and sound design * Minimalist interface so your focus never wavers from the experience * Delve into a unique story full of intriguing twists DISTRAINT 2: Redemption… Hope… Are these things that one can hope to acquire again after selling your soul in your haunting past? You are Price, a man who sold his humanity to get a partnership from a leading company: McDade, Bruton & Moore. Collect items and solve puzzles to progress through the story and find out if Price can reclaim his lost soul DISTRAINT 2 follows on from the events of the first game. It is a sinister tale about restoring hope and finding your purpose. Features: * Side-scrolling 2D with unique, hand-drawn graphics * Atmospheric sound design * Minimalist and efficient interface * Delve into a complex story full of intriguing twists and characters",2023-10-17,,https://image.api.playstation.com/vulcan/img/rnd/202110/1808/9d0bjAvJ1UxuITkO8ZSchU9x.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0896-CUSA20264_00-DISTRAINTCOLLECT,,50%,,"Adventure, Horror, Horror",52.5,https://image.api.playstation.com/vulcan/img/rnd/202110/1808/9d0bjAvJ1UxuITkO8ZSchU9x.png,,DISTRAINT Collection,TRD,Ratalaika Games SL,2021-10-27,distraint-collection-ps4-tr,,0,105,,52.5,1
,2023-11-01,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. “PROJECT ZERO: MAIDEN OF BLACK WATER” comes to PlayStation5 for the first time to celebrate the 20th anniversary of the horror-adventure series PROJECT ZERO. ? 20th Anniversary Digital Artbook The special anniversary digital artbook features artwork and BGM tracks from past titles of the PROJECT ZERO series and can be accessed from the game menu. ? Past Protagonists Costume Set Outfits of various past protagonists of the PROJECT ZERO titles will be available in the game: - Mio Amakura Outfit (from “PROJECT ZERO ? Crimson Butterfly”) - Rei Kurosawa Outfit (from “PROJECT ZERO ? The Tormented”) - Miku Hinasaki Outfit 1 (from “PROJECT ZERO”) - Miku Hinasaki Outfit 2 (from “PROJECT ZERO”) - Mayu Amakura Outfit (from “PROJECT ZERO ? Crimson Butterfly”) - Kei Amakura Outfit (from “PROJECT ZERO ? The Tormented”) [The Story] Mt. Hikami was once revered as a spiritual place. It housed a unique religion based on beliefs and customs of worshipping water as a deity and is said to have been a site of many gruesome incidents and mysterious phenomena. This mysterious and intertwined story follows three protagonists—Yuri Kozukata, Miu Hinasaki, and Ren Hojo—as each of them explores the ominous Mt. Hikami, a place where many came to die, and the secrets it hides. [Gameplay] Players use Camera Obscura, a special camera capable of repelling vengeful ghosts and sealing away their powers, to explore Mt. Hikami and the numerous incidents that took place there in the past. The story is divided into separate missions, and each mission is led by a new protagonist. In addition to sealing the evil spirits that attack you, Camera Obscura can be used to reveal other things that can’t be seen with the human eye and will help in the recovery of lost items. [New Elements] - Improved screen resolution - New outfits and accessories - New Snap Mode where you can freely place characters and spirits for creative shots - Updated Ghost List - Updated controls and more. Note: “PROJECT ZERO: MAIDEN OF BLACK WATER” is also available for purchase on its own. Please be careful to avoid making a redundant purchase. Note: The Digital Deluxe Edition set includes the contents of the PROJECT ZERO 20th Anniversary DLC. Please be careful to avoid making a redundant purchase. If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/1008/nY950EwYN9xVUPaCGPCFHDcV.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4108-PPSA04333_00-MOBWDDX000000000,,30%,,Horror,692.3,https://image.api.playstation.com/vulcan/ap/rnd/202109/1008/nY950EwYN9xVUPaCGPCFHDcV.png,,PROJECT ZERO: MAIDEN OF BLACK WATER Digital Deluxe Edition PS4 & PS5,TRD,Koei Tecmo Europe Ltd,2021-10-27,project-zero-maiden-of-black-water-digital-deluxe-edition-ps4--ps5-ps4&ps5-tr,,1,989,,692.3,1
,2023-11-01,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. “PROJECT ZERO: MAIDEN OF BLACK WATER” comes to PlayStation5 for the first time to celebrate the 20th anniversary of the horror-adventure series PROJECT ZERO. [The Story] Mt. Hikami was once revered as a spiritual place. It housed a unique religion based on beliefs and customs of worshipping water as a deity and is said to have been a site of many gruesome incidents and mysterious phenomena. This mysterious and intertwined story follows three protagonists—Yuri Kozukata, Miu Hinasaki, and Ren Hojo—as each of them explores the ominous Mt. Hikami, a place where many came to die, and the secrets it hides. [Gameplay] Players use Camera Obscura, a special camera capable of repelling vengeful ghosts and sealing away their powers, to explore Mt. Hikami and the numerous incidents that took place there in the past. The story is divided into separate missions, and each mission is led by a new protagonist. In addition to sealing the evil spirits that attack you, Camera Obscura can be used to reveal other things that can’t be seen with the human eye and will help in the recovery of lost items. [New Elements] - Improved screen resolution - New outfits and accessories - New Snap Mode where you can freely place characters and spirits for creative shots - Updated Ghost List - Updated controls and more. Note: “PROJECT ZERO: MAIDEN OF BLACK WATER Digital Deluxe Edition” that includes the main game and bonus content is also available for purchase. Please be careful to avoid making a redundant purchase. If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/1004/xubpZknY9WwKAvX0X9QzA0ZR.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4108-PPSA04333_00-APPFOCUS00000000,,30%,,Horror,503.3,https://image.api.playstation.com/vulcan/ap/rnd/202109/1004/xubpZknY9WwKAvX0X9QzA0ZR.png,,PROJECT ZERO: MAIDEN OF BLACK WATER PS4 & PS5,TRD,Koei Tecmo Europe Ltd,2021-10-27,project-zero-maiden-of-black-water-ps4--ps5-ps4&ps5-tr,,1,719,,503.3,1
,2023-11-01,"Missed out on DOOM Eternal’s Series Six event - Halloween 2020? Grab over 12 cosmetic items, including all the character and weapon skins, custom animations, and player icons and nameplates. Fight the hordes of Hell in style in DOOM Eternal’s epic campaign and BATTLEMODE, or show off your player and weapons skins in the campaign’s Photo Mode. You get: Cultist Marauder Master Collection Includes: Cultist Marauder Skin Mechrauder Skin Variant Industrious Devil Skin Variant Upgradeable Death's Entrance Podium New Marauder podium animations Funny Bone Slayer Skin Black Widow Mancubus Skin Webenant Revenant Skin Diabolic Super Shotgun Skin Illumina?ion Rocket Launcher Skin Sugar Skull Icon Pumpkin Tearing Icon Telos Insignia Icon Cultist Tech Nameplate Grizzly Ghouls Nameplate Witching Hour Nameplate and more! *This content requires the base game DOOM Eternal to play. *Sets contain additional items available for players to unlock by playing the game and earning XP.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202110/0420/GzMfnMZ4ygYJTms8i5qzPgHE.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1003-CUSA13275_00-DBN0090000000000,,50%,,"Shooter, Action",44.5,https://image.api.playstation.com/vulcan/ap/rnd/202110/0420/GzMfnMZ4ygYJTms8i5qzPgHE.png,,DOOM Eternal: Series 6 Cosmetic Pack,TRD,Bethesda,2021-10-21,doom-eternal-series-6-cosmetic-pack-ps5-tr,,1,89,,44.5,0
,2023-11-01,"The infection is advancing by the minute and getting the vaccine is humanity's only hope. Do everything in your power to fight off the hordes of zombies piling up in the streets to make your way to the biological complex and retrieve the sample. Live the story of Rick, Selena and Dan, three interconnected stories on which it depends to get the vaccine to stop the infection. Features: - Multiple weapons: Get all the weapons at your disposal to take out the undead. - Survival strategy: Control your vaccine to avoid giving in to the infection while you stock up on food to recover your health and weapons to defend yourself. - A nightmare story: Unravel the role of the survivors and how their lives are intertwined in the same destiny. - Zombie Hordes: The zombie apocalypse will show you no mercy. This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game.",2023-10-17,/game/99270,https://image.api.playstation.com/vulcan/ap/rnd/202110/0407/xGAk50yPoZY9UI8XosUC1GEa.png?w=200,0,Playstation,https://store.playstation.com/en-tr/product/EP3111-PPSA04841_00-JANDUSOFT0000001,,50%,0,"Role Playing Games, Casual",34.2,https://image.api.playstation.com/vulcan/ap/rnd/202110/0407/xGAk50yPoZY9UI8XosUC1GEa.png,,Cards of the Dead,TRD,JANDUSOFT S.L.,2021-10-21,cards-of-the-dead-ps4&ps5-tr,,1,76,0,38,1
,2023-11-01,A fast and frantic arcade extravaganza with tons of action and gallons of blood! It's up to Count Bloodvayne and his vampire powers to rescue his BATS teammates from Scorpion Supreme and STING's evil clutches.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/2416/5wWZUgojq9rhNcjt9SNrFvkL.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1083-CUSA29944_00-BATS000000000000,,65%,,Action,49.75,https://image.api.playstation.com/vulcan/ap/rnd/202109/2416/5wWZUgojq9rhNcjt9SNrFvkL.png,,BATS: Bloodsucker Anti-Terror Squad,TRD,INTERABANG ENTERTAINMENT,2021-10-19,bats-bloodsucker-antiterror-squad-ps4-tr,,0,199,,69.65,1
,2023-11-01,"Hour of the Witch is a new Chapter in Dead by Daylight. It includes a new Survivor, Mikaela Reid. Purchasing the add-on unlocks both the new Survivor and her exclusive item: Mikaela’s Crescent Camisole. Haunted by the passing of her father, new Survivor Mikaela Reid found comfort in the unlikeliest of sources: horror stories. The more she read, the more she also wrote, sharpening her own tales of horror while developing a keen interest in witchcraft. After receiving an invitation to read her work at the renown Endless Halloween Festival, Mikaela found herself plagued by a series of disturbing events. Recurring nightmares. Strange visions. The disappearance of a friend. When she finally took to the stage on All Hallow’s Eve to tell her tale a thick black Fog engulfed her, to the audience’s amazement. Mikaela Reid was never seen again.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202110/0815/DabzgkTBkXfkFZvBtIOJeSxb.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP3367-PPSA02049_00-CHAPTERHUBBLE000,,50%,,"Horror, Horror",24,https://image.api.playstation.com/vulcan/ap/rnd/202110/0815/DabzgkTBkXfkFZvBtIOJeSxb.png,,Dead by Daylight: HOUR OF THE WITCH Chapter,TRD,Starbreeze Publishing AB,2021-10-19,dead-by-daylight-hour-of-the-witch-chapter-ps4&ps5-tr,,1,48,,24,1
,2023-11-01,"Without Escape is a tribute to first-person graphic adventures of the early '90s with an interactive story told through pre-rendered background and full-motion video. Explore the confines of your own home as you flip between a mundane existence and a terrifying otherworld. Are you prepared to endure the horrors that await you? Features: • Reconnect with the past through classic point-and-click exploration. • Overcome enigmatic puzzles that will test your wits. • Immerse yourself in your home's oppressive atmosphere with an atmospheric soundtrack. • Discover multiple endings, secrets, and Easter eggs. • Gaze upon beautiful backgrounds – in your old home, which has become a hellish nightmare.",2023-10-17,/game/59785,https://image.api.playstation.com/vulcan/img/rnd/202108/3009/VHRCzrxYv0YMm4JTTxfF4GWm.png?w=200,0,Playstation,https://store.playstation.com/en-tr/product/EP2005-PPSA05054_00-WITHOUTESCAPE000,https://www.youtube.com/watch?v=5kCCDG1je7A,70%,1,"Adventure, Adventure, Adventure",14.7,https://image.api.playstation.com/vulcan/img/rnd/202108/3009/VHRCzrxYv0YMm4JTTxfF4GWm.png,,Without Escape,TRD,eastasiasoft,2021-10-07,without-escape-ps5-tr,,1,49,0,14.7,0
,2023-11-01,Precision honed rifle capable of turning Zeds into mobile healing and poison traps on kill. Corrupter Carbine designed for the Field Medic and Sharpshooter perks comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202108/2600/7HLmWW8oS22nHw7E4olCm8xo.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-CORCAR0000000000,,50%,,"Action, Shooter",89.5,https://image.api.playstation.com/vulcan/ap/rnd/202108/2600/7HLmWW8oS22nHw7E4olCm8xo.png,,Corrupter Carbine Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2021-10-05,corrupter-carbine-weapon-bundle-ps5-tr,,1,179,,89.5,0
,2023-11-01,Includes the Piranha Pistols and Corrupter Carbine Weapons from the Day of the Zed update. Each weapon comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/0717/nBQ0POAp0u1Y2HKzTURB0bZD.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-DOZWEP0000000000,,50%,,"Action, Shooter",134.5,https://image.api.playstation.com/vulcan/ap/rnd/202109/0717/nBQ0POAp0u1Y2HKzTURB0bZD.png,,Day of the Zed Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2021-10-05,day-of-the-zed-weapon-bundle-ps5-tr,,1,269,,134.5,0
,2023-11-01,"Teeth, grip, razor sharp. Piranha Pistols designed for the Gunslinger and Berserker perks comes with 5 unique skin variants.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202108/2600/2RUawPzXAk4e8XCQCQ1u9ThA.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-PIRANP0000000000,,50%,,"Action, Shooter",89.5,https://image.api.playstation.com/vulcan/ap/rnd/202108/2600/2RUawPzXAk4e8XCQCQ1u9ThA.png,,Piranha Pistols Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2021-10-05,piranha-pistols-weapon-bundle-ps5-tr,,1,179,,89.5,0
,2023-11-01,"Family game night is about to get terrifyingly exciting! Only you and your friends can help Wednesday, Pugsley, Gomez, and Morticia Addams save the Addams Family Mansion in this hilarious new 3D platforming adventure for up to four players. Explore the mansion’s darkest depths and magical mysteries like never before, to discover secrets and save the legendary house. Use each iconic character’s special abilities, like Gomez’s Mazurka Saber or Wednesday’s pet octopus Socrates, to solve puzzles and find relics that reveal the mansion’s hair-raising history. Play with and against friends in competitive multiplayer minigames that will have you bumping and jumping over each other to win. It’s hideous, it’s horrible, it’s home – so get together and save the Addams Family Mansion for a frighteningly good time! JOIN THE FAMILY – Experience the kooky world of the Addams Family in an original story based on the hit animated movie! SAVE THE MANSION – Piece together the horrifically exciting history of the Addams Family Mansion in a 3D platforming adventure! COMPETITIVE MINIGAMES – Jump, bump and slash your way to victory! SOLO OR TOGETHER – Explore the Addams Mansion alone, or with up to 4 players on the same screen!",2023-10-17,/game/100900,https://image.api.playstation.com/vulcan/ap/rnd/202107/2309/UUejFLQYGjqgWsDHrDtNZrF2.png?w=200,7,Playstation,https://store.playstation.com/en-tr/product/EP3678-CUSA25061_00-ADDAMSBASEGAME01,,70%,0,"Family, Adventure",224.7,https://image.api.playstation.com/vulcan/ap/rnd/202107/2309/UUejFLQYGjqgWsDHrDtNZrF2.png,,The Addams Family: Mansion Mayhem,TRD,Outright Games LLC,2021-09-23,the-addams-family-mansion-mayhem-ps4-tr,,0,749,13,224.7,1
,2023-11-01,"Missed out on DOOM Eternal’s Event Four - Hack to the Future? Grab over 12 cosmetic items, including all the character and weapon skins, custom animations, and player icons and nameplates. Fight the hordes of Hell in style in DOOM Eternal’s epic campaign and BATTLEMODE, or show off your player and weapons skins in the campaign’s Photo Mode. You get: Retro Revenant Master Collection Includes: -Fiend Skin Variant -Ghoul Skin Variant -Upgradeable Classic Podium -New Revenant podium animations Demoncide Slayer Skin Nightfire Marauder Skin Blue Flame Archvile Skin Circuit Board Chaingun Skin Maykr Combat Shotgun Skin Still Good Icon Ghostpepper Icon Sprite Master Icon Retro Revenant Nameplate Pixel Warrior Nameplate Pixel Master Nameplate and more! *This content requires the base game DOOM Eternal to play.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202109/0118/dHrsJamNSTDLTH09p6sqWwNG.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1003-CUSA13275_00-DBN0070000000000,,50%,,"Shooter, Action",44.5,https://image.api.playstation.com/vulcan/ap/rnd/202109/0118/dHrsJamNSTDLTH09p6sqWwNG.png,,DOOM Eternal: Series 4 Cosmetic Pack,TRD,Bethesda,2021-09-15,doom-eternal-series-4-cosmetic-pack-ps5-tr,,1,89,,44.5,0
,2023-11-01,"Previous special offer price valid from 13-09-2023 to 27-09-2023 was (£19.99 / €22.49 / AU $32.48 / BGN 39.97 / CZK 594.75 / DKK 167.25 / HUF 7797 / NZ $37.48 / NOK 224.75 / PLN 97.25 / SEK 237.25 / USD $N/A / ZAR 402.25 / HRK 169.75 / INR 1424 / TRY 159.75 / ILS 89.75) DEATHLOOP is a PlayStation 5 game, not available on PlayStation 4. However, the “original game soundtrack selections” are playable on PlayStation 5 and PlayStation 4. DEATHLOOP is a next-gen first person shooter from Arkane Lyon, the award-winning studio behind Dishonored. In DEATHLOOP, two rival assassins are trapped in a mysterious timeloop on the island of Blackreef, doomed to repeat the same day for eternity. As Colt, the only chance for escape is to end the cycle by assassinating eight key targets before the day resets. Learn from each cycle - try new paths, gather intel, and find new weapons and abilities. Do whatever it takes to break the loop. Deluxe Edition Content: • Unique Weapon: Transtar Trencher (PS5 Exclusive) • Unique Weapon: Eat The Rich Tribunal • Unique Weapon: .44 Karat Fourpounder • Character Skin: Party Crasher Colt • Character Skin: Sharp Shooter Julianna • Two Trinkets (equippable buffs) • Original Game Soundtrack Selections (*FORMATTED USB STORAGE DEVICE REQUIRED TO ACCESS AND PLAY SOUNDTRACK) DESIGNED FOR THE PS5 DEATHLOOP is built for a new generation, leveraging the PlayStation 5's hardware and graphics to bring Arkane’s unique artistic vision to life like never before. DEATHLOOP takes advantage of new cutting-edge features like haptic feedback and adaptive triggers to make each encounter feel unique and impactful. IF AT FIRST YOU DON’T SUCCEED... DIE, DIE AGAIN Every new loop is an opportunity to change things up. Use the knowledge you gain from each attempt to change up your playstyle, stealthily sneaking through levels or barreling into the fight, guns-blazing. In each loop you’ll discover new secrets, gather intel on your targets as well as the island of Blackreef, and expand your arsenal. Armed with a host of otherworldly abilities and savage weaponry, you’ll utilize every tool at your command to execute takedowns that are as striking as they are devastating. Customize your loadout wisely to survive this deadly game of hunter vs hunted. SINGLE PLAYER GAMEPLAY INJECTED WITH DEADLY MULTIPLAYER Are you the hero or the villain? You’ll experience DEATHLOOP’s main story as Colt, hunting down targets across the island of Blackreef to break the loop and earn your freedom. All the while, you’ll be hunted by your rival Julianna, who can be controlled by another player. So if you’re feeling devious, you, too, can step into Julianna’s stylish sneakers and invade another player’s campaign to kill Colt. The multiplayer experience is completely optional, and players can choose to have Julianna controlled by AI within their campaign. THE ISLAND OF BLACKREEF – PARADISE OR PRISON Arkane is renowned for magnificently artistic worlds with multiple pathways and emergent gameplay. DEATHLOOP will present a stunning, retro-future, 60s-inspired environment, that feels like a character within itself. While Blackreef may be a stylish wonderland, for Colt it is his prison, a world ruled by decadence where death has no meaning, and delinquents party forever while keeping him captive.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202011/0511/Mf4pgYWJtQWLwUG66xNIWNJG.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP1003-PPSA01670_00-DE1CDXDLOOPDELUX,,75%,,Action,159.75,https://image.api.playstation.com/vulcan/ap/rnd/202011/0511/Mf4pgYWJtQWLwUG66xNIWNJG.png,,DEATHLOOP Deluxe Edition,TRD,Bethesda,2021-09-13,deathloop-deluxe-edition-ps4&ps5-tr,,1,639,,159.75,1
,2023-11-01,"Hellraiser is a new Chapter in Dead by Daylight. It includes a new Killer, Pinhead. Purchasing the add-on unlocks both the new Killer and an exclusive universal charm: The Lament Configuration. Demon to some, angel to others, the new Killer is Pinhead: leader of an extra-dimensional group of beings known as the Cenobites. Devoted to exploring the furthest regions of experience through the limitless thrill of pleasure and pain, Pinhead uses hooks and chains to attack his victims, tearing their flesh, and souls, apart in the process. When the puzzle box known as the Lament Configuration – a key to Pinhead’s dimension – was discovered and opened in The Entity’s Realm, he arrived, ready to bestow sweet suffering upon any who crossed his path.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202108/2421/Yrx6nzqIhcMfldXGdkCm7j5s.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP3367-PPSA02049_00-CHAPTERGEMINI000,,50%,,"Horror, Horror",24,https://image.api.playstation.com/vulcan/ap/rnd/202108/2421/Yrx6nzqIhcMfldXGdkCm7j5s.png,,Dead by Daylight: Hellraiser Chapter,TRD,Starbreeze Publishing AB,2021-09-07,dead-by-daylight-hellraiser-chapter-ps4&ps5-tr,,1,48,,24,1
,2023-11-01,"Darker Skies, Survival Horror set after the War of the Worlds. The War is over, but the effects linger. Take control of Jack, a survivor of the War of the Worlds trying to rebuild a working Heat Ray to blow his way to freedom and light the spark that will rebuild civilization. Explore the Horrors of the world after interplanetary war, encounter psychotic enemies suffering from prolonged exposure to Red Weed. Collect parts from fallen Tripod's and rebuild your own Heat Ray and maybe even come face to face with the few surviving Martians themselves. Craft weapons and items and combine them in interesting ways to take out the creatures left by the war, sneak your way past, or just shoot your way through. You decide.",2023-10-17,/game/101779,https://image.api.playstation.com/vulcan/ap/rnd/202107/1417/IPeOad39xQ7eQDtaEDs7EK9R.png?w=200,3,Playstation,https://store.playstation.com/en-tr/product/EP4715-PPSA04382_00-7423698258766223,,80%,4,"Horror, Shooter",34.4,https://image.api.playstation.com/vulcan/ap/rnd/202107/1417/IPeOad39xQ7eQDtaEDs7EK9R.png,,Darker Skies,TRD,Steel Arts Software Ltd,2021-08-24,darker-skies-ps5-tr,,1,172,0,34.4,0
,2023-11-01,"Darker Skies, Survival Horror set after the War of the Worlds. The War is over, but the effects linger. Take control of Jack, a survivor of the War of the Worlds trying to rebuild a working Heat Ray to blow his way to freedom and light the spark that will rebuild civilization. Explore the Horrors of the world after interplanetary war, encounter psychotic enemies suffering from prolonged exposure to Red Weed. Collect parts from fallen Tripod's and rebuild your own Heat Ray and maybe even come face to face with the few surviving Martians themselves. Craft weapons and items and combine them in interesting ways to take out the creatures left by the war, sneak your way past, or just shoot your way through. You decide.",2023-10-17,/game/101779,https://image.api.playstation.com/vulcan/ap/rnd/202107/1417/IPeOad39xQ7eQDtaEDs7EK9R.png?w=200,3,Playstation,https://store.playstation.com/en-tr/product/EP4715-CUSA29045_00-8756924372927583,,80%,4,"Horror, Shooter",34.4,https://image.api.playstation.com/vulcan/ap/rnd/202107/1417/IPeOad39xQ7eQDtaEDs7EK9R.png,,Darker Skies,TRD,Steel Arts Software Ltd,2021-08-18,darker-skies-ps4-tr,,0,172,0,34.4,1
,2023-11-01,"It’s 1996. A young boy disappears in the Black Hills Forest near Burkittsville, Maryland. As Ellis, a former police officer with a troubled past, you join the search. What starts as an ordinary investigation soon turns into an endless nightmare as you confront your fears and the Blair Witch, a mysterious force that haunts the woods… A STORY OF THE HUMAN DESCENT INTO DARKNESS From the creative minds behind the critically acclaimed Layers of Fear, experience first-hand the toll that fear can take on the mind in an original story inspired by the cinematic lore of Blair Witch. FIND THE WAY THROUGH THE HAUNTED WOODS With just your loyal dog Bullet by your side, navigate your way through a cursed forest that warps and distorts both time and space. YOUR SANITY AGAINST HER CURSE Stand against the horrors of the Blair Witch and the decaying sanity of a man burdened by his past. ORIGINAL SOUNDTRACK Immerse yourself in the disturbing atmosphere of the Black Hills Forest with the digital OST of the Blair Witch game. Composed by Hollywood Music in Media Awards nominee Arkadiusz Reikowski, these fifteen unnerving tracks will make you fear the woods. THE ART OF BLAIR WITCH This official digital album will lead you through the haunted woods of the Blair Witch game with ominous concept arts, disturbing sketches and spine-chilling illustrations. Explore the Black Hills Forest and its surroundings with this beautiful digital album.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202107/2116/IdvddNzDAJE28LAiXOknUNV9.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP8162-CUSA18085_00-4093309361039880,,80%,,"Horror, Action, Adventure",67,https://image.api.playstation.com/vulcan/ap/rnd/202107/2116/IdvddNzDAJE28LAiXOknUNV9.png,,Blair Witch Deluxe Edition,TRD,BLOOBER TEAM NA,2021-08-12,blair-witch-deluxe-edition-ps4-tr,,0,335,,67,1
